num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
1860,Yoshiaki Amano,finance,Asia,Kyoto,2,3967,0,4385,5.656854249492381,4287,8.0,4272,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,2.8284271247461903,4297,5.656854249492381,4238,6.656854249492381,4254
1861,Emily Chung,other,Asia,Kyoto,5,2944,4,2824,78.33900688673555,2728,143.0,2870,6,3475,0,3283,0,3965,3.0,3545,0,3203,4,2882,2.0,3174,39.16950344336777,2894,78.33900688673555,2583,79.33900688673555,2828
1862,Yasuyuki Hamura,econometrics,Asia,Kyoto,5,2944,1,3809,20.97617696340303,3768,70.0,3350,22,1700,0,3283,0,3965,11.0,1825,0,3203,1,3860,0.5,4086,10.488088481701515,3807,20.97617696340303,3673,21.97617696340303,3752
1863,Makoto Hasegawa,p_finance,Asia,Kyoto,4,3256,2,3404,36.6333181680284,3396,60.0,3445,6,3475,0,3283,2,2431,3.0,3545,0,3203,2,3459,1.0,3730,18.3166590840142,3487,36.6333181680284,3288,37.6333181680284,3419
1864,Nobuyuki Isagawa,finance,Asia,Kyoto,7,2425,6,2423,43.17406628984581,3271,110.0,3069,11,2737,0,3283,0,3965,5.5,2853,0,3203,6,2464,3.0,2752,21.587033144922906,3372,43.17406628984581,3150,44.17406628984581,3305
1865,Takanori Ida,multiple-field,Asia,Kyoto,15,1141,23,906,278.4959604733972,1462,1000.0,1273,58,546,1,1576,4,1786,29.5,601,0,3203,24,876,13.0,1007,146.20398701186687,1833,279.40797402373374,1270,558.8159480474675,1270
1866,Kohei Iwasaki,macro,Asia,Kyoto,3,3600,0,4385,7.874007874011811,4188,14.0,4102,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,3.9370039370059056,4206,7.874007874011811,4135,8.874007874011811,4163
1867,Steven Ivings,history,Asia,Kyoto,3,3600,0,4385,12.083045973594572,4028,28.0,3857,16,2168,0,3283,0,3965,8.0,2304,0,3203,0,4408,0.0,4504,6.041522986797286,4047,12.083045973594572,3953,13.083045973594572,4000
1868,Fumi Iwashima,history,Asia,Kyoto,1,4388,0,4385,2.23606797749979,4467,3.0,4453,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,1.118033988749895,4470,2.23606797749979,4440,3.23606797749979,4442
1869,Yusuke Iwase,micro_theory,Asia,Kyoto,1,4388,0,4385,2.0,4497,2.0,4502,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,1.0,4501,2.0,4473,3.0,4474
1870,Tomoya Kazumura,micro_theory,Asia,Kyoto,3,3600,3,3094,20.92844953645635,3769,36.0,3736,5,3656,0,3283,1,2917,2.5,3719,0,3203,3,3149,1.5,3437,10.464224768228174,3808,20.92844953645635,3675,21.92844953645635,3753
1871,Rusudan Kevkhishvili,finance,Asia,Kyoto,3,3600,0,4385,8.18535277187245,4165,13.0,4130,5,3656,0,3283,0,3965,2.5,3719,0,3203,0,4408,0.0,4504,4.092676385936225,4182,8.18535277187245,4108,9.18535277187245,4141
1872,Masaki Kusano,finance,Asia,Kyoto,4,3256,2,3404,22.181073012818835,3732,52.0,3533,10,2874,0,3283,0,3965,5.0,2983,0,3203,2,3459,1.0,3730,11.090536506409418,3771,22.181073012818835,3634,23.181073012818835,3716
1873,Deqiang Liu,development,Asia,Kyoto,7,2425,7,2254,67.20863039818622,2883,151.0,2826,7,3309,0,3283,0,3965,3.5,3382,0,3203,7,2299,3.5,2589,33.60431519909311,3037,67.20863039818622,2736,68.20863039818622,2964
1874,Jun Nakabayashi,i_organization,Asia,Kyoto,5,2944,4,2824,64.28063471995279,2919,124.0,2979,8,3159,3,924,4,1786,5.5,2853,3,816,4,2882,3.5,2589,209.60317871007712,1549,53.65570056765576,2936,206.62280227062303,2017
1875,Tosihiro Oka,i_trade,Asia,Kyoto,1,4388,0,4385,2.0,4497,2.0,4502,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,1.0,4501,2.0,4473,3.0,4474
1876,Akira Tanaka,i_organization,Asia,Kyoto,1,4388,1,3809,16.0,3924,16.0,4062,2,4322,0,3283,0,3965,1.0,4350,0,3203,1,3860,0.5,4086,8.0,3952,16.0,3840,17.0,3899
1877,Junichi Yamasaki,multiple-field,Asia,Kyoto,1,4388,0,4385,2.23606797749979,4467,3.0,4453,4,3855,0,3283,1,2917,2.0,3907,0,3203,0,4408,0.5,4086,1.118033988749895,4470,2.23606797749979,4440,3.23606797749979,4442
1878,Yutaka Yamauchi,other,Asia,Kyoto,7,2425,5,2603,43.76071297408213,3257,115.0,3034,14,2384,0,3283,0,3965,7.0,2517,0,3203,5,2654,2.5,2945,21.880356487041063,3359,43.76071297408213,3130,44.76071297408213,3294
1879,Go Yano,finance,Asia,Kyoto,6,2677,5,2603,259.9288364148926,1540,403.0,2008,20,1840,0,3283,0,3965,10.0,1962,0,3203,5,2654,2.5,2945,129.9644182074463,1930,259.9288364148926,1350,260.9288364148926,1839
1880,Daishin Yasui,macro,Asia,Kyoto,5,2944,2,3404,38.87158345115362,3351,75.0,3312,7,3309,0,3283,3,2072,3.5,3382,0,3203,2,3459,2.0,3174,19.43579172557681,3441,38.87158345115362,3238,39.87158345115362,3377
1881,Yen Nie Yong,history,Asia,Kyoto,1,4388,0,4385,1.0,4570,1.0,4570,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,2.0,4561
1882,Kazuhiro Yuki,multiple-field,Asia,Kyoto,4,3256,2,3404,43.95452195167182,3250,78.0,3285,9,3018,0,3283,3,2072,4.5,3116,0,3203,2,3459,1.5,3437,21.97726097583591,3353,43.95452195167182,3124,44.95452195167182,3288
1883,Andrew Brown,other,Europe,Leeds,16,1038,18,1155,566.9691349623893,830,1562.0,916,25,1518,0,3283,0,3965,12.5,1623,0,3203,18,1177,9.0,1418,283.48456748119463,1388,566.9691349623893,661,567.9691349623893,1259
1884,Gabriel Burdin Bula,labor,Europe,Leeds,9,1992,9,1961,145.55411364849843,2124,360.0,2113,17,2079,0,3283,3,2072,8.5,2203,0,3203,9,2003,5.5,2026,72.77705682424921,2393,145.55411364849843,1946,146.55411364849843,2300
1885,Jimena Castillo Aguerre,development,Europe,Leeds,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
1886,Anindita Chakrabarti,development,Europe,Leeds,7,2425,7,2254,72.12489168102785,2811,176.0,2724,18,1994,0,3283,0,3965,9.0,2114,0,3203,7,2299,3.5,2589,36.06244584051392,2971,72.12489168102785,2668,73.12489168102785,2900
1887,Rushi Chen,development,Europe,Leeds,1,4388,1,3809,10.0,4097,10.0,4201,1,4577,0,3283,0,3965,0.5,4588,0,3203,1,3860,0.5,4086,5.0,4116,10.0,4036,11.0,4071
1888,Chau Chu,development,Europe,Leeds,1,4388,1,3809,13.0,4006,13.0,4130,2,4322,0,3283,0,3965,1.0,4350,0,3203,1,3860,0.5,4086,6.5,4025,13.0,3930,14.0,3977
1889,Gary Dymski,multiple-field,Europe,Leeds,20,726,37,484,266.71145457216494,1511,1477.0,963,111,151,1,1576,1,2917,56.0,184,1,1424,37,494,19.0,627,170.92232563141084,1705,264.8446512628217,1334,529.6893025256434,1295
1890,Giuseppe Fontana,macro,Europe,Leeds,19,797,30,633,219.7817098850585,1708,1112.0,1190,83,282,0,3283,0,3965,41.5,325,0,3203,30,649,15.0,864,109.89085494252924,2052,219.7817098850585,1513,220.7817098850585,1962
1891,Leila Gautham,labor,Europe,Leeds,3,3600,3,3094,50.82322303829225,3118,81.0,3257,7,3309,0,3283,1,2917,3.5,3382,0,3203,3,3149,2.0,3174,25.411611519146124,3245,50.82322303829225,2987,51.82322303829225,3171
1892,Thomas Haines-Doran,multiple-field,Europe,Leeds,4,3256,2,3404,19.157244060668017,3825,41.0,3682,7,3309,0,3283,0,3965,3.5,3382,0,3203,2,3459,1.0,3730,9.578622030334008,3854,19.157244060668017,3726,20.157244060668017,3806
1893,Clemens Hetschko,labor,Europe,Leeds,10,1802,10,1828,118.52004049948684,2338,323.0,2206,20,1840,0,3283,2,2431,10.0,1962,0,3203,10,1859,5.5,2026,59.26002024974342,2567,118.52004049948684,2156,119.52004049948684,2485
1894,Peter Howley,multiple-field,Europe,Leeds,22,617,35,527,413.121047636162,1097,1725.0,845,49,693,0,3283,1,2917,24.5,776,0,3203,35,538,17.5,716,206.56052381808095,1563,413.121047636162,889,414.121047636162,1465
1895,Gissell Huaccha,p_finance,Europe,Leeds,2,3967,1,3809,11.135528725660045,4061,18.0,4028,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,5.5677643628300215,4078,11.135528725660045,3992,12.135528725660045,4033
1896,Annina Kaltenbrunner,i_finance,Europe,Leeds,15,1141,16,1280,318.9984325980301,1334,1102.0,1192,41,868,0,3283,0,3965,20.5,981,0,3203,16,1309,8.0,1567,159.49921629901507,1760,318.9984325980301,1141,319.9984325980301,1673
1897,Effie Kesidou,i_organization,Europe,Leeds,16,1038,20,1048,845.4075940042176,590,2154.0,729,31,1232,0,3283,0,3965,15.5,1343,0,3203,20,1065,10.0,1294,422.7037970021088,1174,845.4075940042176,439,846.4075940042176,1032
1898,Stefan Kesting,multiple-field,Europe,Leeds,7,2425,6,2423,43.87482193696061,3251,141.0,2888,26,1461,0,3283,0,3965,13.0,1571,0,3203,6,2464,3.0,2752,21.937410968480304,3354,43.87482193696061,3125,44.87482193696061,3289
1899,Guilherme Klein Martins,development,Europe,Leeds,1,4388,0,4385,1.0,4570,1.0,4570,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,2.0,4561
1900,Karsten Kohler,multiple-field,Europe,Leeds,10,1802,12,1604,133.9104178172856,2207,370.0,2090,20,1840,0,3283,0,3965,10.0,1962,0,3203,12,1632,6.0,1923,66.9552089086428,2456,133.9104178172856,2026,134.9104178172856,2367
1901,Sandra Lancheros Torres,i_trade,Europe,Leeds,6,2677,5,2603,93.95211546314432,2560,201.0,2611,11,2737,0,3283,0,3965,5.5,2853,0,3203,5,2654,2.5,2945,46.97605773157216,2755,93.95211546314432,2402,94.95211546314432,2684
1902,Andrew Mearman,other,Europe,Leeds,16,1038,20,1048,225.98893778236135,1682,739.0,1508,47,731,0,3283,0,3965,23.5,827,0,3203,20,1065,10.0,1294,112.99446889118067,2036,225.98893778236135,1487,226.98893778236135,1942
1903,Stuart Mills,behavior-experiment,Europe,Leeds,8,2197,6,2423,98.38190890605854,2523,213.0,2561,19,1915,0,3283,0,3965,9.5,2035,0,3203,6,2464,3.0,2752,49.19095445302927,2722,98.38190890605854,2361,99.38190890605854,2652
1904,Irene Mussio Garcia,multiple-field,Europe,Leeds,4,3256,0,4385,12.96148139681572,4008,34.0,3769,14,2384,0,3283,0,3965,7.0,2517,0,3203,0,4408,0.0,4504,6.48074069840786,4027,12.96148139681572,3933,13.96148139681572,3980
1905,Muhammad Ali Nasir,multiple-field,Europe,Leeds,36,203,62,197,1302.419671227366,352,5365.0,318,87,263,0,3283,0,3965,43.5,299,0,3203,62,201,31.0,292,651.209835613683,993,1302.419671227366,269,1303.419671227366,834
1906,Bianca Orsi,i_finance,Europe,Leeds,3,3600,1,3809,52.26853738148792,3099,68.0,3366,6,3475,0,3283,0,3965,3.0,3545,0,3203,1,3860,0.5,4086,26.13426869074396,3227,52.26853738148792,2961,53.26853738148792,3152
1907,Quentin Outram,history,Europe,Leeds,8,2197,7,2254,67.65352910233139,2876,199.0,2619,23,1634,0,3283,0,3965,11.5,1753,0,3203,7,2299,3.5,2589,33.826764551165695,3028,67.65352910233139,2729,68.65352910233139,2956
1908,Peter Phelps,multiple-field,Europe,Leeds,4,3256,3,3094,54.249423960075376,3069,89.0,3204,10,2874,0,3283,0,3965,5.0,2983,0,3203,3,3149,1.5,3437,27.124711980037688,3203,54.249423960075376,2930,55.249423960075376,3125
1909,Michael Reynolds,i_organization,Europe,Leeds,2,3967,0,4385,8.54400374531753,4151,13.0,4130,5,3656,0,3283,0,3965,2.5,3719,0,3203,0,4408,0.0,4504,4.272001872658765,4167,8.54400374531753,4095,9.54400374531753,4127
1910,Antonio Rodriguez Gil,labor,Europe,Leeds,2,3967,0,4385,7.280109889280518,4204,9.0,4234,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,3.640054944640259,4220,7.280109889280518,4152,8.280109889280517,4177
1911,Juliane Scheffel,labor,Europe,Leeds,3,3600,2,3404,78.06407624509497,2733,112.0,3057,5,3656,0,3283,1,2917,2.5,3719,0,3203,2,3459,1.0,3730,39.03203812254748,2900,78.06407624509497,2588,79.06407624509497,2833
1912,Suman Seth,development,Europe,Leeds,11,1625,12,1604,212.30402728163213,1741,561.0,1731,23,1634,0,3283,0,3965,11.5,1753,0,3203,12,1632,6.0,1923,106.15201364081608,2080,212.30402728163213,1544,213.30402728163213,1989
1913,Gary Slater,labor,Europe,Leeds,10,1802,10,1828,157.77515647274765,2050,443.0,1933,17,2079,0,3283,0,3965,8.5,2203,0,3203,10,1859,5.0,2147,78.88757823637381,2339,157.77515647274765,1861,158.77515647274765,2242
1914,David Spencer,multiple-field,Europe,Leeds,20,726,31,605,317.7876649588527,1337,1415.0,993,59,532,0,3283,0,3965,29.5,601,0,3203,31,620,15.5,820,158.89383247942635,1765,317.7876649588527,1144,318.7876649588527,1676
1915,Esra Ugurlu,multiple-field,Europe,Leeds,2,3967,0,4385,7.211102550927978,4207,12.0,4154,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,3.605551275463989,4223,7.211102550927978,4155,8.21110255092798,4180
1916,Gaston Yalonetzky,multiple-field,Europe,Leeds,11,1625,14,1430,124.12493705939995,2284,397.0,2027,38,953,0,3283,1,2917,19.0,1075,0,3203,14,1453,7.0,1731,62.06246852969998,2526,124.12493705939995,2106,125.12493705939995,2442
1917,Christopher Busch,macro,Europe,LMU,2,3967,1,3809,27.67670500619609,3595,34.0,3769,3,4085,0,3283,2,2431,1.5,4125,0,3203,1,3860,1.5,3437,13.838352503098047,3651,27.67670500619609,3484,28.67670500619609,3591
1918,Davide Cantoni,history,Europe,LMU,10,1802,10,1828,451.0942251902589,1014,1162.0,1148,16,2168,6,525,12,763,11.0,1825,5,545,11,1737,9.5,1356,4236.929673350022,469,181.2883338958985,1713,1234.0183372712895,854
1919,Carsten Eckel,i_trade,Europe,LMU,10,1802,10,1828,366.99591278378017,1201,714.0,1545,23,1634,1,1576,5,1568,12.0,1681,1,1424,10,1859,7.0,1731,409.6584475474119,1187,146.3168950948237,1943,292.6337901896474,1745
1920,Florian Englmaier,multiple-field,Europe,LMU,12,1477,15,1353,165.1696097955069,2004,555.0,1737,30,1275,1,1576,6,1392,15.5,1343,1,1424,15,1379,9.5,1356,92.4333063755179,2202,165.8666127510358,1810,331.7332255020716,1640
1921,Oliver Falck,multiple-field,Europe,LMU,23,568,36,503,952.3161239840476,528,3268.0,517,73,372,1,1576,4,1786,37.0,418,1,1424,36,514,18.5,651,621.134289325933,1012,941.2685786518658,392,1882.537157303732,685
1922,Lisandra Flach,i_trade,Europe,LMU,7,2425,6,2423,59.87486951969081,2990,167.0,2764,19,1915,0,3283,0,3965,9.5,2035,0,3203,6,2464,3.0,2752,29.93743475984541,3136,59.87486951969081,2855,60.87486951969081,3058
1923,Clemens Fuest,p_finance,Europe,LMU,20,726,54,251,333.14861548564176,1298,1824.0,819,166,62,1,1576,17,493,83.5,69,1,1424,54,259,28.5,340,342.8187683270895,1274,254.637536654179,1378,509.275073308358,1321
1924,Emanuel Hansen,p_finance,Europe,LMU,3,3600,1,3809,31.464265445104548,3501,48.0,3588,6,3475,1,1576,3,2072,3.5,3382,0,3203,2,3459,2.5,2945,23.21512405470294,3316,31.43024810940588,3390,62.86049621881176,3034
1925,Andreas Haufler,p_finance,Europe,LMU,18,872,29,665,297.4256209542144,1396,1080.0,1217,45,770,0,3283,14,640,22.5,866,0,3203,29,684,16.0,788,148.71281047710718,1816,297.4256209542144,1199,298.4256209542144,1728
1926,Matthias Lang,micro_theory,Europe,LMU,5,2944,3,3094,22.978250586152114,3704,54.0,3505,8,3159,0,3283,6,1392,4.0,3242,0,3203,3,3149,3.5,2589,11.489125293076055,3747,22.978250586152114,3602,23.978250586152114,3691
1927,Andreas Peichl,multiple-field,Europe,LMU,29,352,50,291,438.7391024287669,1042,2418.0,662,110,156,3,924,15,589,56.5,180,3,816,50,299,28.0,353,746.3117640195035,945,383.4655043496059,956,1525.8620173984236,764
1928,Karen Pittel,multiple-field,Europe,LMU,11,1625,11,1709,183.0874108178932,1902,545.0,1751,39,924,0,3283,0,3965,19.5,1041,0,3203,11,1737,5.5,2026,91.5437054089466,2211,183.0874108178932,1704,184.0874108178932,2121
1929,Niklas Potrafke,political_econ,Europe,LMU,32,272,69,158,1445.2913201150832,316,4807.0,362,113,148,0,3283,21,355,56.5,180,0,3203,69,166,38.0,196,722.6456600575416,951,1445.2913201150832,233,1446.2913201150832,783
1930,Panu Poutvaara,multiple-field,Europe,LMU,21,669,39,455,373.2613025750192,1183,1644.0,880,75,352,0,3283,15,589,37.5,409,0,3203,39,464,20.0,589,186.6306512875096,1637,373.2613025750192,985,374.2613025750192,1535
1931,Helmut Rainer,labor,Europe,LMU,17,948,20,1048,275.04545078950133,1480,988.0,1279,37,989,1,1576,12,763,19.0,1075,0,3203,21,1017,12.0,1098,146.44908148110704,1831,275.8981629622141,1289,551.7963259244282,1276
1932,Klaus Schmidt,multiple-field,Europe,LMU,27,420,39,455,7128.455583083898,31,11429.0,123,56,569,8,386,23,303,32.0,545,8,320,39,464,24.0,461,28507.5731071154,150,1011.0428704696524,365,9036.385834226872,266
1933,Monika Schnitzer,multiple-field,Europe,LMU,18,872,27,733,391.4792459377636,1144,1212.0,1114,47,731,0,3283,11,832,23.5,827,0,3203,27,755,14.5,901,195.7396229688818,1600,391.4792459377636,932,392.4792459377636,1503
1934,Arthur Seibold,labor,Europe,LMU,3,3600,2,3404,57.20139858430037,3024,72.0,3336,4,3855,2,1169,3,2072,3.0,3545,2,1039,2,3459,2.5,2945,116.32863826479692,2018,8.0,4126,21.0,3778
1935,Claudia Steinwender,multiple-field,Europe,LMU,7,2425,5,2603,177.81732199085667,1932,329.0,2193,11,2737,1,1576,4,1786,6.0,2731,1,1424,5,2654,4.0,2445,168.7792847683323,1722,152.5585695366646,1895,305.1171390733292,1709
1936,Uwe Sunde,multiple-field,Europe,LMU,32,272,66,179,2800.711159687839,134,8393.0,182,96,216,7,445,28,209,51.5,211,7,384,66,184,38.5,191,14980.230811705407,234,2486.240811216208,105,19841.926489729663,127
1937,Derya Uysal,econometrics,Europe,LMU,4,3256,3,3094,145.54380783805266,2125,253.0,2416,7,3309,0,3283,1,2917,3.5,3382,0,3203,3,3149,2.0,3174,72.77190391902633,2394,145.54380783805266,1947,146.54380783805266,2301
1938,Fabian Waldinger,labor,Europe,LMU,8,2197,8,2100,378.31997039543126,1176,936.0,1328,10,2874,6,525,9,991,8.0,2304,5,545,9,2003,7.5,1649,2942.7041864277376,554,218.6334874849209,1518,1495.434412394446,772
1939,Mirko Wiederholt,macro,Europe,LMU,9,1992,9,1961,454.5855255064772,1007,830.0,1417,11,2737,4,749,8,1097,7.5,2418,4,656,9,2003,6.5,1818,1919.576342585295,655,114.42644610780518,2184,557.1322305390258,1272
1940,Daniel Wilhelm,econometrics,Europe,LMU,5,2944,3,3094,43.46262762420146,3264,87.0,3214,10,2874,3,924,4,1786,6.5,2616,2,1039,4,2882,4.0,2445,90.60090486241418,2220,36.0907842155486,3298,136.36313686219438,2357
1941,Joachim Winter,multiple-field,Europe,LMU,28,386,53,259,486.8552146172412,945,2670.0,602,76,341,2,1169,17,493,39.0,379,2,1039,53,270,29.0,327,358.9669748330889,1251,486.7968646763302,762,1457.3905940289906,780
1942,Ludger Wößmann,labor,Europe,LMU,50,78,97,72,2156.3415777654523,187,11495.0,121,143,83,3,924,31,175,73.0,92,3,816,97,77,52.0,100,2348.604092880106,597,2036.203875660284,134,8136.815502641137,285
1943,Francis Wong,finance,Europe,LMU,3,3600,1,3809,86.15103017375938,2643,94.0,3169,5,3656,1,1576,1,2917,3.0,3545,0,3203,2,3459,1.5,3437,44.07261310856354,2810,87.14522621712709,2478,174.29045243425418,2166
1944,Jean-Victor Alipour,labor,Europe,LMU,3,3600,2,3404,82.70429251254133,2676,112.0,3057,7,3309,0,3283,2,2431,3.5,3382,0,3203,2,3459,1.0,3730,41.352146256270665,2852,82.70429251254133,2526,83.70429251254133,2785
1945,Raphael Brade,behavior-experiment,Europe,LMU,2,3967,0,4385,7.874007874011811,4188,12.0,4154,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,3.9370039370059056,4206,7.874007874011811,4135,8.874007874011811,4163
1946,Mathias Bühler,history,Europe,LMU,2,3967,0,4385,3.605551275463989,4413,5.0,4375,3,4085,0,3283,2,2431,1.5,4125,0,3203,0,4408,1.0,3730,1.8027756377319943,4417,3.605551275463989,4374,4.60555127546399,4383
1947,Valeria Burdea,behavior-experiment,Europe,LMU,1,4388,0,4385,4.0,4388,4.0,4413,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,2.0,4394,4.0,4349,5.0,4360
1949,Luisa Dörr,development,Europe,LMU,2,3967,2,3404,52.49761899362675,3093,66.0,3386,2,4322,0,3283,1,2917,1.0,4350,0,3203,2,3459,1.0,3730,26.248809496813376,3222,52.49761899362675,2953,53.49761899362675,3146
1950,Moritz Drechsel-Grau,labor,Europe,LMU,3,3600,2,3404,38.05259518088089,3370,56.0,3480,4,3855,0,3283,0,3965,2.0,3907,0,3203,2,3459,1.0,3730,19.026297590440446,3459,38.05259518088089,3259,39.05259518088089,3396
1951,Aleksandra Friedl,p_finance,Europe,LMU,1,4388,0,4385,8.0,4180,8.0,4272,1,4577,1,1576,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,8.000000000000002,3946,1.0,4561,2.0,4561
1952,Tilman Fries,behavior-experiment,Europe,LMU,3,3600,2,3404,27.16615541441225,3604,44.0,3644,4,3855,0,3283,1,2917,2.0,3907,0,3203,2,3459,1.5,3437,13.583077707206124,3659,27.16615541441225,3494,28.16615541441225,3599
1953,Yvonne Giesing,labor,Europe,LMU,5,2944,4,2824,168.71573726241425,1987,269.0,2354,15,2273,0,3283,1,2917,7.5,2418,0,3203,4,2882,2.0,3174,84.35786863120713,2285,168.71573726241425,1797,169.71573726241425,2190
1954,Isabel Gödl-Hanisch,macro,Europe,LMU,1,4388,0,4385,5.0,4330,5.0,4375,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,2.5,4337,5.0,4288,6.0,4300
1955,Pia Heckl,labor,Europe,LMU,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
1956,Kalle Kappner,history,Europe,LMU,2,3967,0,4385,3.741657386773941,4405,6.0,4335,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,1.8708286933869709,4410,3.741657386773941,4367,4.741657386773941,4376
1957,Sebastian Link,macro,Europe,LMU,4,3256,4,2824,42.86023798347368,3283,85.0,3226,7,3309,0,3283,2,2431,3.5,3382,0,3203,4,2882,2.5,2945,21.43011899173684,3382,42.86023798347368,3164,43.86023798347368,3315
1958,Cäcilia Lipowski,labor,Europe,LMU,2,3967,1,3809,15.84297951775486,3933,23.0,3937,4,3855,0,3283,1,2917,2.0,3907,0,3203,1,3860,1.0,3730,7.92148975887743,3961,15.84297951775486,3850,16.84297951775486,3908
1959,Waldemar Marz,micro_theory,Europe,LMU,3,3600,1,3809,21.40093455903269,3750,36.0,3736,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,10.700467279516348,3789,21.40093455903269,3653,22.40093455903269,3734
1960,Gerrit Meyerheim,development,Europe,LMU,3,3600,2,3404,26.514147167125703,3616,43.0,3658,4,3855,1,1576,2,2431,2.5,3719,1,1424,2,3459,1.5,3437,29.595452979136457,3147,14.19090595827292,3895,28.38181191654584,3597
1961,Jakob Miethe,p_finance,Europe,LMU,3,3600,2,3404,48.05205510693585,3176,69.0,3358,3,4085,0,3283,1,2917,1.5,4125,0,3203,2,3459,1.0,3730,24.026027553467927,3289,48.05205510693585,3048,49.05205510693585,3218
1962,Davide Pace,behavior-experiment,Europe,LMU,3,3600,0,4385,10.488088481701515,4082,20.0,3989,5,3656,0,3283,0,3965,2.5,3719,0,3203,0,4408,0.0,4504,5.244044240850758,4098,10.488088481701515,4017,11.488088481701515,4055
1963,Michaela Paffenholz,labor,Europe,LMU,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
1964,Filippo Pavanello,development,Europe,LMU,4,3256,4,2824,118.8276062201036,2334,192.0,2648,8,3159,0,3283,0,3965,4.0,3242,0,3203,4,2882,2.0,3174,59.4138031100518,2565,118.8276062201036,2152,119.8276062201036,2483
1965,Marie-Theres Von Schickfus,finance,Europe,LMU,1,4388,1,3809,96.00520819205592,2542,97.0,3145,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,48.00260409602796,2740,96.00520819205592,2386,97.00520819205592,2672
1966,Sebastian Schirner,political_econ,Europe,LMU,1,4388,0,4385,4.0,4388,4.0,4413,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,2.0,4394,4.0,4349,5.0,4360
1967,Ramona Schmid,labor,Europe,LMU,2,3967,0,4385,8.246211251235321,4163,10.0,4201,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,4.123105625617661,4179,8.246211251235321,4106,9.24621125123532,4138
